"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","female.id","call.id","loc","filehandles"
"1",112.272909888381,7.61646423375952,-2.55838641261766,4.17013883342679,-15.3325205584714,10.838096702689,-14.9124491497959,8.48048913201088,-1.93886307750433,16.1116984891537,0.838463266720223,10.9326077134878,-1.02675087553113,8.72225825826665,5.43402803690304,10.9323873594784,4.04408910105308,10.8251829776647,3.40903836267157,8.84244880705457,4.08831349339532,5.47981861793468,-1.81841029916306,9.95454339695232,"SAFA_02","SAFA_02_036","SAFA","SAFA_02_036.02"
"2",110.431768388116,7.60325052011262,-0.633227309340717,3.06938179243262,-15.3097230661476,10.0617621772585,-15.4437680948413,8.34521161342133,-2.24912276546159,15.1617870702421,1.34402186250986,10.1759184635254,-0.0931961864829042,7.75061679763025,1.94075386113823,9.92088798593936,4.32840482790577,11.2276436172409,2.50805539759941,9.00005550167594,0.87131750765158,4.87863982094478,0.194329913095517,9.17497701476439,"SAFA_02","SAFA_02_036","SAFA","SAFA_02_036.03"
"3",115.213357169767,10.2154815718655,-1.79376080329271,3.57777710496215,-13.0268890622027,9.54039231930381,-12.8741437062375,7.84378332758786,1.28607984712563,14.3243062722944,0.0800541338513111,8.99237147315777,-0.451484107179458,6.89267636720573,6.33510011102281,11.9416637218871,3.21111233947045,10.3466180790694,0.653774607282522,9.1587598986159,5.18930496318012,5.85814989135053,-5.17378120345531,10.1598439404701,"SAFA_02","SAFA_02_036","SAFA","SAFA_02_036.04"
"4",112.677351187675,7.54090906517307,-1.58054495730698,3.28996128034169,-13.5616169494618,9.83766147278785,-17.5657341714841,9.17495440767772,-1.79956101326934,15.847175469745,-1.66711314431878,11.3852782734075,-3.63716237474527,5.62214099661663,4.27303978658622,11.1661001349267,5.5689847556554,10.3230636902186,3.47259820475519,9.96795061610816,4.86702368812101,6.03832255719871,-1.70530039192032,9.51842627113261,"SAFA_02","SAFA_02_036","SAFA","SAFA_02_036.05"
"5",110.902299583495,11.6363698079125,-1.89567908331386,3.43245648858877,-12.7986922677864,9.58599209332571,-18.0479794812694,10.6419091216915,-1.35892412894989,13.6153890663731,1.8131175120432,9.50582677025149,-2.1105504377328,7.15244166848976,3.03547898538558,10.2544152446159,5.57341658856526,10.3647757765534,4.18110416607269,8.85552775638389,4.02854228035323,5.7424276750597,-0.734408550360377,10.6998758453067,"SAFA_02","SAFA_02_036","SAFA","SAFA_02_036.06"
"6",115.523499042506,7.45138290325905,-2.39091965728726,3.88215801701636,-17.0662382908911,10.6686804558477,-16.3285153794453,8.65886328814231,-3.78002382176387,15.3912028217481,-0.338525910460584,11.0459679091615,-0.027426919645889,8.56587126975557,4.70184960949866,11.7953440620411,5.38329243137477,10.8871096152555,6.92109021334466,8.59728227407275,1.56233281451529,5.11299707724345,-0.62094795275675,10.0347707246878,"SAFA_02","SAFA_02_036","SAFA","SAFA_02_036.07"
"7",112.175553525007,7.16452542988485,-3.22106305891019,3.71264257790643,-13.0228063795707,8.47492483868853,-16.1405053061552,7.24036203548013,-0.719263364832052,14.8892462803532,0.498415608692514,9.26087087978412,-2.24977580800747,6.12579889923321,5.53871778678646,10.9119381478611,5.53080454729727,8.94149530236531,3.44385389581389,8.42233292366652,3.5883266158745,4.08321839176395,-0.807430715519395,9.64713612336343,"SAFA_02","SAFA_02_036","SAFA","SAFA_02_036.08"
"8",117.624717121898,8.34675830015443,-3.88937637214001,4.48021779507871,-16.0265596032814,11.0105646216007,-16.1388163260999,9.2410214847701,-2.53849534727391,16.4593878917135,1.85784453104296,10.4345327045462,-0.131664947916844,9.57886717149831,6.37034775834796,11.6322993763187,7.01966399449301,10.8207342830949,2.16739617223732,8.52830239833472,0.0854814607906713,6.22314679002203,0.368718548005965,7.7542230558714,"SAFA_02","SAFA_02_036","SAFA","SAFA_02_036.09"
"9",113.578908016137,7.13931270694671,-2.5316700087701,3.82622413217524,-15.4405364946056,9.73003636335356,-16.7590517803047,8.15489828512415,-1.01895946913459,14.306656582236,0.620072220243017,9.8699206825669,-0.717869667297255,9.53516023096843,4.04250266669183,10.4815738065644,5.28087197761677,11.0800393232697,3.43146451277259,7.77601888760445,3.74087301713185,5.25705116724621,-1.42883174219891,9.19119050001409,"SAFA_02","SAFA_02_036","SAFA","SAFA_02_036.10"
"10",109.542872615516,6.83733529582475,-0.338572521759092,2.90913214732688,-12.5013681733476,9.68049400794187,-19.399037395659,6.75557211994334,-4.36739040529538,14.3336699491193,0.618670534762099,9.8362323133777,-2.06926349990248,7.00096643620708,6.43685404531241,8.45606407998947,6.72083913359782,10.1574788147439,3.90079322403675,8.21987845659026,2.3517877506611,4.69638949352457,-0.664460171478324,7.65135193188125,"SAFA_02","SAFA_02_036","SAFA","SAFA_02_036.11"
